Average IMDb Rating,Number of IMDb Votes,Bechdel Test Rating,Movie Title,Year,Genres
6.7,78.0,3,Dernières nouvelles du cosmos,2016,Documentary
5.9,7113.0,3,Hurricane Bianca,2016,"Comedy,Drama"
7.3,51377.0,3,20th Century Women,2016,"Comedy,Drama"
8.3,229109.0,3,Dangal,2016,"Action,Biography,Drama"
7.2,122475.0,3,Fences,2016,Drama
7.8,338456.0,3,Manchester by the Sea,2016,Drama
7.8,148663.0,3,Hunt for the Wilderpeople,2016,"Adventure,Comedy,Drama"
7.1,192973.0,2,Deepwater Horizon,2016,"Action,Drama,History"
6.2,197250.0,2,Inferno,2016,"Action,Adventure,Crime"
6.7,23872.0,3,Kingsglaive: Final Fantasy XV,2016,"Action,Adventure,Animation"
7.3,29607.0,3,Two Is a Family,2016,"Comedy,Drama"
8.0,204532.0,1,The Invisible Guest,2016,"Crime,Drama,Mystery"
6.1,4262.0,3,First Girl I Loved,2016,"Drama,Romance"
6.7,63282.0,3,Pete's Dragon,2016,"Action,Adventure,Comedy"
7.4,343703.0,1,Moonlight,2016,Drama
7.3,596719.0,3,Split,2016,"Horror,Thriller"
2.9,2251.0,3,All Girls Weekend,2016,"Action,Adventure,Horror"
7.2,128552.0,0,Silence,2016,"Drama,History"
5.5,105488.0,3,Resident Evil: The Final Chapter,2016,"Action,Horror,Sci-Fi"
6.8,61225.0,3,Florence Foster Jenkins,2016,"Biography,Comedy,Drama"
7.5,4299.0,1,The Eagle Huntress,2016,"Adventure,Documentary,Sport"
8.0,12347.0,3,The Red Pill,2016,Documentary
6.8,25921.0,3,It's Only the End of the World,2016,Drama
7.3,53742.0,3,Toni Erdmann,2016,"Comedy,Drama"
7.4,21433.0,3,Aquarius,2016,Drama
6.1,44966.0,3,Personal Shopper,2016,"Drama,Mystery,Thriller"
6.4,116081.0,1,A Cure for Wellness,2016,"Drama,Fantasy,Horror"
6.3,64259.0,2,Mr. Right,2016,"Action,Comedy,Crime"
5.5,24535.0,1,Marauders,2016,"Action,Crime,Thriller"
8.0,260861.0,2,Lion,2016,"Biography,Drama"
6.8,31452.0,3,Under the Shadow,2016,"Drama,Fantasy,Horror"
5.9,154940.0,0,The Great Wall,2016,"Action,Adventure,Fantasy"
6.9,17507.0,3,Christine,2016,"Biography,Drama"
6.9,15177.0,1,Things to Come,2016,Drama
6.3,3912.0,3,Little Sister,2016,"Comedy,Drama"
7.3,3210.0,3,In Between,2016,Drama
5.8,84183.0,2,Underworld: Blood Wars,2016,"Action,Crime,Drama"
6.8,12894.0,3,Other People,2016,"Comedy,Drama"
6.1,1488.0,3,Spa Night,2016,Drama
7.3,147153.0,3,The Edge of Seventeen,2016,"Comedy,Drama,Romance"
7.1,13675.0,3,The Young Offenders,2016,"Adventure,Comedy,Crime"
5.6,5949.0,3,Always Shine,2016,"Drama,Horror,Mystery"
5.7,19869.0,0,Monster Trucks,2016,"Action,Adventure,Comedy"
5.6,15.0,1,Amores Líquidos,2016,Drama
6.6,103335.0,1,The Lost City of Z,2016,"Adventure,Biography,Drama"
6.2,22526.0,3,The Love Witch,2016,"Comedy,Horror,Romance"
7.5,86510.0,3,Miss Sloane,2016,Drama
6.8,24525.0,3,Denial,2016,"Biography,Drama"
7.4,19499.0,3,Queen of Katwe,2016,"Biography,Drama,Sport"
5.5,15414.0,3,Below Her Mouth,2016,"Drama,Romance"
6.4,61329.0,1,Live by Night,2016,"Action,Crime,Drama"
6.3,52430.0,0,Free Fire,2016,"Action,Comedy,Crime"
6.9,94121.0,3,Raw,2016,"Drama,Horror"
6.2,64038.0,3,The Belko Experiment,2016,"Horror,Thriller"
6.2,72038.0,0,Colossal,2016,"Comedy,Drama,Fantasy"
6.6,67234.0,3,The Girl with All the Gifts,2016,"Action,Adventure,Drama"
5.8,21081.0,3,War on Everyone,2016,"Action,Comedy,Crime"
4.8,113.0,3,Cam-Girl,2016,Thriller
6.3,15572.0,1,The 9th Life of Louis Drax,2016,"Drama,Mystery,Thriller"
5.5,33.0,1,L'età d'oro,2016,Drama
5.9,70985.0,3,Keeping Up with the Joneses,2016,"Action,Comedy"
4.6,17433.0,3,I Am the Pretty Thing That Lives in the House,2016,"Drama,Horror,Mystery"
4.0,253.0,3,Spidarlings,2016,"Comedy,Horror,Musical"
5.2,544.0,1,The Dragon Spell,2016,"Adventure,Animation,Comedy"
5.5,867.0,3,Monster High: Welcome to Monster High,2016,"Animation,Fantasy"
5.9,45324.0,3,The Void,2016,"Horror,Mystery,Sci-Fi"
6.2,12008.0,2,Una,2016,Drama
6.2,8839.0,3,Almost Christmas,2016,"Comedy,Drama,Romance"
6.3,679.0,3,Inversion,2016,Drama
6.1,7259.0,3,The Untamed,2016,"Drama,Horror,Mystery"
4.5,17520.0,2,The Darkness,2016,"Horror,Thriller"
5.6,17147.0,0,Don't Hang Up,2016,"Horror,Thriller"
4.0,7502.0,3,Martyrs,2016,"Drama,Horror,Thriller"
6.9,17447.0,3,A United Kingdom,2016,"Biography,Drama,History"
6.8,21882.0,3,Their Finest,2016,"Comedy,Drama,Romance"
7.5,40710.0,0,The Red Turtle,2016,"Animation,Drama,Family"
7.8,31589.0,3,My Life as a Zucchini,2016,"Animation,Comedy,Drama"
6.4,6557.0,3,A Quiet Passion,2016,"Biography,Drama"
4.7,231.0,2,King of the Dancehall,2016,"Drama,Musical"
5.9,307.0,3,Peterburg. Tolko po lyubvi,2016,"Comedy,Drama"
5.7,19833.0,2,Pet,2016,"Crime,Horror,Thriller"
5.9,9019.0,3,Prevenge,2016,"Comedy,Crime,Drama"
7.2,2482.0,1,Patients,2016,"Comedy,Drama"
7.2,46664.0,1,The Siege of Jadotville,2016,"Action,Drama,Thriller"
6.1,6762.0,1,Norman,2016,"Drama,Thriller"
8.3,14840.0,3,Aruvi,2016,Drama
5.9,91880.0,3,Office Christmas Party,2016,Comedy
6.8,155536.0,1,The Autopsy of Jane Doe,2016,"Horror,Mystery,Thriller"
6.2,23846.0,0,A Dark Song,2016,"Drama,Fantasy,Horror"
6.5,14123.0,3,Hounds of Love,2016,"Crime,Drama,Thriller"
4.3,16211.0,2,Yoga Hosers,2016,"Action,Comedy,Horror"
6.8,1327.0,1,Ne gledaj mi u pijat,2016,Drama
4.6,9680.0,3,House on Willow Street,2016,"Action,Crime,Horror"
5.5,2331.0,3,The Guardian Brothers,2016,"Animation,Comedy,Family"
6.9,3665.0,1,Heal the Living,2016,Drama
8.0,50493.0,3,Pink,2016,"Crime,Drama,Thriller"
4.6,4016.0,3,Planetarium,2016,"Drama,Fantasy,Mystery"
6.5,2062.0,2,Sweet Dreams,2016,"Drama,Romance"
6.5,49690.0,3,Better Watch Out,2016,"Comedy,Horror,Thriller"
7.0,29920.0,3,Rustom,2016,"Crime,Drama,Thriller"
5.0,715.0,3,Nowhere Boys: The Book of Shadows,2016,"Drama,Fantasy,Sci-Fi"
5.5,254.0,2,Locos de Amor,2016,"Comedy,Musical"
6.3,25013.0,3,Our Kind of Traitor,2016,"Action,Crime,Drama"
6.7,469.0,3,Sensitivity Training,2016,Comedy
7.6,24549.0,3,Maudie,2016,"Biography,Drama,Romance"
6.1,4185.0,0,The Transfiguration,2016,"Drama,Horror"
4.7,3690.0,0,We Are the Flesh,2016,"Drama,Fantasy,Horror"
4.8,5180.0,3,The Midnight Man,2016,"Fantasy,Horror,Mystery"
6.9,11529.0,1,Goodbye Berlin,2016,"Comedy,Drama,Family"
6.0,37053.0,3,My Big Fat Greek Wedding 2,2016,"Comedy,Romance"
6.5,48356.0,3,The Choice,2016,"Drama,Romance"
5.7,412.0,3,Thomas & Friends: The Great Race,2016,"Adventure,Animation,Comedy"
6.5,22364.0,1,The Birth of a Nation,2016,"Biography,Drama,History"
4.9,4524.0,2,The Perfect Match,2016,"Comedy,Romance"
6.2,116423.0,1,The Brothers Grimsby,2016,"Action,Adventure,Comedy"
8.1,124622.0,1,A Silent Voice: The Movie,2016,"Animation,Drama"
6.3,112043.0,1,The Angry Birds Movie,2016,"Action,Adventure,Animation"
5.7,81753.0,3,Ice Age: Collision Course,2016,"Adventure,Animation,Comedy"
5.0,51933.0,2,Blair Witch,2016,"Horror,Mystery,Thriller"
6.8,107758.0,2,Collateral Beauty,2016,"Drama,Romance"
7.1,176388.0,3,Allied,2016,"Action,Drama,Romance"
6.1,10554.0,3,Middle School: The Worst Years of My Life,2016,"Comedy,Family"
4.8,38301.0,3,Meet the Blacks,2016,"Comedy,Horror"
7.4,96959.0,3,A Monster Calls,2016,"Adventure,Drama,Family"
5.9,16767.0,3,Barbershop: The Next Cut,2016,"Comedy,Drama"
5.9,138754.0,2,Dirty Grandpa,2016,Comedy
5.8,63872.0,3,Masterminds,2016,"Biography,Comedy,Crime"
7.3,91.0,3,Bliss!,2016,"Adventure,Drama"
7.3,16725.0,2,Psycho Raman,2016,"Crime,Drama,Thriller"
5.6,970.0,1,I Had a Bloody Good Time at House Harker,2016,"Action,Comedy,Horror"
5.0,537.0,3,Liberty's Secret,2016,"Comedy,Musical,Romance"
7.2,7612.0,3,Being 17,2016,"Drama,Romance"
5.6,754.0,3,Women Who Kill,2016,"Comedy,Crime,Mystery"
5.2,28594.0,3,Friend Request,2016,"Horror,Mystery,Thriller"
6.1,8367.0,0,Seoul Station,2016,"Action,Animation,Horror"
5.7,251.0,0,Courier X,2016,Drama
5.8,3675.0,1,Four Against the Bank,2016,"Comedy,Crime"
3.4,3096.0,3,Zoombies,2016,"Action,Adventure,Comedy"
4.4,8662.0,3,Pandemic,2016,"Action,Horror,Sci-Fi"
5.7,48579.0,1,Ben-Hur,2016,"Action,Adventure,Drama"
5.3,25288.0,1,Nine Lives,2016,"Comedy,Drama,Family"
6.3,4297.0,3,Adult Life Skills,2016,"Comedy,Drama"
5.3,152.0,3,My Revolution,2016,"Drama,Romance"
6.3,217.0,1,Blood Stripe,2016,"Drama,Thriller,War"
6.7,18618.0,3,Don't Think Twice,2016,"Comedy,Drama"
7.0,114.0,3,Suicide Kale,2016,Comedy
6.5,6510.0,1,Tramps,2016,"Adventure,Romance"
5.4,3192.0,1,The Ticket,2016,Drama
7.0,18086.0,1,Handsome Devil,2016,"Comedy,Drama,Sport"
6.9,2158.0,1,Saint George,2016,"Crime,Drama"
6.3,5553.0,3,Lovesong,2016,"Drama,Romance"
7.0,7216.0,3,Big Fish & Begonia,2016,"Adventure,Animation,Drama"
6.9,3856.0,1,Yu-Gi-Oh!: The Dark Side of Dimensions,2016,"Adventure,Animation,Drama"
7.1,17437.0,1,Gantz: O,2016,"Action,Animation,Drama"
5.1,165.0,1,All About Men,2016,"Comedy,Drama"
8.1,2108.0,2,Miss Saigon: 25th Anniversary,2016,"Drama,Musical,Romance"
5.9,5671.0,1,Realive,2016,"Drama,Sci-Fi"
7.2,19.0,3,Linefork,2016,"Documentary,Music"
5.9,4465.0,3,I'm Not Ashamed,2016,"Biography,Drama"
6.1,7129.0,3,Girl Lost,2016,Drama
6.4,1142.0,1,Servant of the People 2,2016,Comedy
6.7,1284.0,3,Swaying Waterlily,2016,Drama
6.4,72.0,3,Offline,2016,Comedy
7.0,2469.0,3,A Date for Mad Mary,2016,"Comedy,Drama,Romance"
7.0,2569.0,3,Detective Conan: The Darkest Nightmare,2016,"Action,Adventure,Animation"
6.3,5497.0,3,Antiporno,2016,"Drama,Horror"
7.6,396.0,3,Angry Inuk,2016,Documentary
6.9,2599.0,1,I Am Not Madame Bovary,2016,"Comedy,Drama"
7.2,57385.0,3,Anthropoid,2016,"Action,Drama,History"
7.3,723122.0,3,Wonder Woman,2017,"Action,Adventure,Fantasy"
4.3,27155.0,3,The Bye Bye Man,2017,"Drama,Fantasy,Horror"
4.8,3056.0,3,Coin Heist,2017,"Crime,Drama,Romance"
3.9,156.0,2,Alexander IRL,2017,Comedy
5.2,100083.0,3,xXx: Return of Xander Cage,2017,"Action,Adventure,Thriller"
7.3,184090.0,3,The Lego Batman Movie,2017,"Action,Adventure,Animation"
6.4,57861.0,3,The Space Between Us,2017,"Drama,Romance,Sci-Fi"
7.4,548258.0,1,John Wick: Chapter 2,2017,"Action,Crime,Thriller"
4.6,117800.0,3,Fifty Shades Darker,2017,"Drama,Mystery,Romance"
8.1,897242.0,3,Logan,2017,"Action,Drama,Sci-Fi"
6.7,660.0,3,For Here or to Go?,2017,"Comedy,Drama"
5.8,32067.0,3,Table 19,2017,"Comedy,Drama,Romance"
6.4,59026.0,3,Before I Fall,2017,"Drama,Fantasy,Mystery"
6.7,365326.0,1,Kong: Skull Island,2017,"Action,Adventure,Fantasy"
7.8,768556.0,3,Get Out,2017,"Horror,Mystery,Thriller"
7.1,349902.0,3,Beauty and the Beast,2017,"Adventure,Family,Fantasy"
6.0,2143.0,3,Deidra & Laney Rob a Train,2017,"Comedy,Crime,Drama"
5.9,117350.0,3,Power Rangers,2017,"Action,Adventure,Fantasy"
6.6,269502.0,3,Life,2017,"Horror,Sci-Fi,Thriller"
6.3,235464.0,3,Ghost in the Shell,2017,"Action,Crime,Drama"
6.3,151223.0,1,The Boss Baby,2017,"Adventure,Animation,Comedy"
6.8,1862.0,3,Dance Academy: The Movie,2017,Drama
6.3,40072.0,3,Unlocked,2017,"Action,Thriller"
6.9,66356.0,3,I Don't Feel at Home in This World Anymore,2017,"Comedy,Crime,Drama"
6.6,266145.0,3,The Fate of the Furious,2017,"Action,Crime,Thriller"
6.2,38860.0,3,The Discovery,2017,"Drama,Romance,Sci-Fi"
5.1,17558.0,3,Unforgettable,2017,"Drama,Thriller"
7.6,801740.0,3,Guardians of the Galaxy Vol. 2,2017,"Action,Adventure,Comedy"
5.4,103679.0,3,The Circle,2017,"Drama,Mystery,Sci-Fi"
6.4,332091.0,3,Alien: Covenant,2017,"Horror,Sci-Fi,Thriller"
6.7,241789.0,1,King Arthur: Legend of the Sword,2017,"Action,Adventure,Drama"
6.5,369490.0,1,Pirates of the Caribbean: Dead Men Tell No Tales,2017,"Action,Adventure,Fantasy"
7.6,152998.0,3,Gifted,2017,Drama
6.3,43877.0,3,"Everything, Everything",2017,"Drama,Romance"
4.7,38634.0,3,Snatched,2017,"Action,Adventure,Comedy"
7.1,138210.0,3,T2 Trainspotting,2017,"Comedy,Crime,Drama"
5.4,215999.0,2,The Mummy,2017,"Action,Adventure,Fantasy"
6.0,21731.0,3,My Cousin Rachel,2017,"Drama,Mystery,Romance"
7.1,29540.0,3,Megan Leavey,2017,"Action,Biography,Drama"
6.2,35051.0,1,Captain Underpants: The First Epic Movie,2017,"Action,Adventure,Animation"
5.2,57846.0,3,Rough Night,2017,Comedy
6.5,160953.0,3,Annabelle: Creation,2017,"Horror,Mystery,Thriller"
6.0,11154.0,3,Beatriz at Dinner,2017,"Comedy,Drama"
6.3,41457.0,3,The Shack,2017,"Drama,Fantasy"
6.7,139211.0,3,Cars 3,2017,"Adventure,Animation,Comedy"
6.3,171293.0,3,Despicable Me 3,2017,"Adventure,Animation,Comedy"
7.5,657124.0,1,Baby Driver,2017,"Action,Crime,Drama"
7.5,147759.0,3,The Big Sick,2017,"Comedy,Drama,Romance"
7.4,764611.0,3,Spider-Man: Homecoming,2017,"Action,Adventure,Sci-Fi"
6.7,215318.0,3,Atomic Blonde,2017,"Action,Thriller"
6.6,9230.0,3,The Last Word,2017,"Comedy,Drama"
5.8,27598.0,3,The Little Hours,2017,"Comedy,Romance"
6.1,108320.0,3,It Comes at Night,2017,"Drama,Horror,Mystery"
7.4,318103.0,1,War for the Planet of the Apes,2017,"Action,Adventure,Drama"
7.3,138516.0,3,Okja,2017,"Action,Adventure,Drama"
7.7,299229.0,3,Wind River,2017,"Crime,Drama,Mystery"
6.3,65044.0,3,The Beguiled,2017,"Drama,History,Thriller"
5.1,24495.0,3,Wish Upon,2017,"Drama,Fantasy,Horror"
7.8,779212.0,0,Dunkirk,2017,"Action,Drama,History"
6.4,205101.0,1,Valerian and the City of a Thousand Planets,2017,"Action,Adventure,Fantasy"
7.3,57671.0,2,Detroit,2017,"Crime,Drama,History"
6.5,9005.0,3,The Incredible Jessica James,2017,Comedy
6.2,41976.0,3,Girls Trip,2017,"Adventure,Comedy,Drama"
5.6,151805.0,1,The Dark Tower,2017,"Action,Adventure,Drama"
3.4,76505.0,1,The Emoji Movie,2017,"Adventure,Animation,Comedy"
6.8,57474.0,3,To the Bone,2017,Drama
6.9,257447.0,3,The Hitman's Bodyguard,2017,"Action,Comedy,Crime"
7.1,223057.0,1,American Made,2017,"Action,Comedy,Crime"
7.0,172523.0,3,Logan Lucky,2017,"Action,Comedy,Crime"
6.2,23937.0,3,Tulip Fever,2017,"Drama,History,Romance"
5.4,22559.0,2,Naked,2017,"Comedy,Fantasy,Romance"
4.5,93773.0,0,Death Note,2017,"Crime,Drama,Fantasy"
6.8,140917.0,3,What Happened to Monday,2017,"Action,Crime,Fantasy"
7.3,649914.0,3,It,2017,Horror
6.6,260768.0,2,Mother!,2017,"Drama,Horror,Mystery"
7.5,254759.0,3,"I, Tonya",2017,"Biography,Comedy,Drama"
6.6,50420.0,3,Ingrid Goes West,2017,"Comedy,Drama"
5.3,164.0,3,The Book of Birdie,2017,"Fantasy,Horror"
4.8,16266.0,3,Amityville: The Awakening,2017,"Horror,Thriller"
6.2,33574.0,0,The Wall,2017,"Action,Drama,Thriller"
5.4,128423.0,3,Geostorm,2017,"Action,Sci-Fi,Thriller"
7.1,80912.0,1,The Square,2017,"Comedy,Drama"
7.0,128972.0,1,The Foreigner,2017,"Action,Crime,Thriller"
4.6,673.0,3,Revelator,2017,Horror
6.7,389217.0,1,Kingsman: The Golden Circle,2017,"Action,Adventure,Comedy"
6.2,97106.0,3,American Assassin,2017,"Action,Thriller"
6.6,177882.0,3,Happy Death Day,2017,"Comedy,Horror,Mystery"
6.7,62245.0,3,Battle of the Sexes,2017,"Biography,Comedy,Drama"
6.6,6115.0,3,Band Aid,2017,"Comedy,Drama,Music"
7.5,30915.0,3,On Body and Soul,2017,"Drama,Fantasy,Mystery"
6.4,60281.0,0,Revenge,2017,"Action,Drama,Horror"
6.4,1197.0,3,Félicité,2017,"Drama,Music"
7.4,353605.0,3,Lady Bird,2017,"Comedy,Drama"
,,3,Seven Sisters,2017,Drama
8.0,720831.0,3,Blade Runner 2049,2017,"Action,Drama,Mystery"
6.5,137226.0,3,Gerald's Game,2017,"Drama,Horror,Thriller"
6.1,8599.0,3,My Little Pony: The Movie,2017,"Adventure,Animation,Comedy"
7.3,148456.0,3,Good Time,2017,"Crime,Drama,Thriller"
7.0,29754.0,3,Professor Marston & the Wonder Women,2017,"Biography,Drama,History"
6.0,8165.0,2,Let the Sunshine In,2017,"Comedy,Drama,Romance"
6.8,39355.0,2,Victoria & Abdul,2017,"Biography,Comedy,Drama"
5.8,36386.0,3,Home Again,2017,"Comedy,Drama,Romance"
6.4,23030.0,1,Wheelman,2017,"Action,Thriller"
5.9,6893.0,0,Pilgrimage,2017,"Action,Drama,History"
7.6,85396.0,2,Only the Brave,2017,"Action,Biography,Drama"
7.3,121544.0,1,The Death of Stalin,2017,"Comedy,Drama,History"
7.9,863142.0,1,Thor: Ragnarok,2017,"Action,Adventure,Comedy"
5.6,63797.0,3,47 Meters Down,2017,"Horror,Mystery,Thriller"
5.7,99103.0,3,Jigsaw,2017,"Horror,Mystery,Thriller"
6.0,110.0,3,The Mad Ones,2017,"Comedy,Drama"
6.3,7949.0,3,Pokémon the Movie: I Choose You!,2017,"Action,Adventure,Animation"
6.9,55691.0,1,The Meyerowitz Stories,2017,"Comedy,Drama"
7.6,141249.0,3,The Florida Project,2017,Drama
7.3,27978.0,1,Marshall,2017,"Biography,Crime,Drama"
7.9,189867.0,3,Wonder,2017,"Drama,Family"
5.6,293.0,3,Dim the Fluorescents,2017,"Comedy,Drama"
6.0,494443.0,3,Justice League,2017,"Action,Adventure,Fantasy"
6.2,26123.0,0,6 Days,2017,"Action,Drama,History"
6.3,29420.0,0,Sand Castle,2017,"Action,Drama,War"
6.4,19281.0,1,The Man with the Iron Heart,2017,"Action,Biography,Thriller"
6.5,312707.0,3,Murder on the Orient Express,2017,"Crime,Drama,Mystery"
8.4,659555.0,3,Coco,2017,"Adventure,Animation,Drama"
5.2,179418.0,1,Transformers: The Last Knight,2017,"Action,Adventure,Comedy"
5.5,7726.0,3,The Nut Job 2: Nutty by Nature,2017,"Adventure,Animation,Comedy"
6.4,19091.0,1,The Only Living Boy in New York,2017,Drama
7.3,5044.0,3,No Game No Life: Zero,2017,"Adventure,Animation,Drama"
5.8,22937.0,3,A Christmas Prince,2017,"Comedy,Family,Romance"
5.7,11555.0,2,El Camino Christmas,2017,"Comedy,Crime,Western"
6.9,700269.0,3,Star Wars: Episode VIII - The Last Jedi,2017,"Action,Adventure,Fantasy"
7.4,197894.0,3,Molly's Game,2017,"Biography,Crime,Drama"
6.4,116843.0,3,The Babysitter,2017,"Comedy,Horror"
7.3,168996.0,3,The Disaster Artist,2017,"Biography,Comedy,Drama"
7.3,462829.0,3,The Shape of Water,2017,"Drama,Fantasy,Romance"
8.1,587414.0,3,"Three Billboards Outside Ebbing, Missouri",2017,"Comedy,Crime,Drama"
6.2,32169.0,3,Wonder Wheel,2017,"Drama,Romance"
7.4,56338.0,3,Mudbound,2017,"Drama,War"
5.9,40406.0,3,Kidnap,2017,"Action,Crime,Thriller"
7.0,483197.0,3,Jumanji: Welcome to the Jungle,2017,"Action,Adventure,Comedy"
6.3,206825.0,3,Bright,2017,"Action,Fantasy,Thriller"
7.8,343167.0,3,Call Me by Your Name,2017,"Drama,Romance"
5.8,11141.0,3,Wilson,2017,"Comedy,Drama"
6.8,94778.0,2,All the Money in the World,2017,"Biography,Crime,Drama"
5.8,132934.0,1,Downsizing,2017,"Drama,Fantasy,Sci-Fi"
5.2,14541.0,3,Bushwick,2017,"Action,Thriller"
6.4,37045.0,0,Creep 2,2017,"Horror,Thriller"
7.5,333512.0,3,The Greatest Showman,2017,"Biography,Drama,Musical"
4.5,10073.0,3,The Dinner,2017,"Crime,Drama,Thriller"
6.2,50759.0,3,Veronica,2017,"Horror,Mystery"
5.8,75950.0,3,Pitch Perfect 3,2017,"Comedy,Music"
4.6,1582.0,0,Cherry Pop,2017,"Comedy,Musical"
6.3,48.0,3,Disco,2017,"Comedy,Drama"
6.4,242.0,1,"Jesus, Bro!",2017,"Comedy,Fantasy"
6.8,84313.0,1,A Ghost Story,2017,"Drama,Fantasy,Mystery"
6.2,12114.0,3,Sweet Virginia,2017,"Drama,Thriller"
6.8,18374.0,3,Mary and the Witch's Flower,2017,"Adventure,Animation,Family"
7.4,152710.0,3,Phantom Thread,2017,"Drama,Romance"
7.4,232906.0,2,Darkest Hour,2017,"Biography,Drama,History"
7.2,3008.0,3,A Man of Integrity,2017,Drama
7.8,107475.0,3,Paddington 2,2017,"Adventure,Comedy,Family"
6.3,28703.0,1,Berlin Syndrome,2017,"Drama,Horror,Mystery"
5.9,9368.0,1,Wolf Warrior 2,2017,"Action,Adventure,Drama"
6.1,4786.0,3,Holy Camp!,2017,Musical
7.7,14005.0,3,The Unknown Soldier,2017,"Drama,War"
7.2,102248.0,3,Hostiles,2017,"Drama,Western"
6.0,88947.0,3,Daddy's Home 2,2017,Comedy
6.5,46139.0,3,"Roman J. Israel, Esq.",2017,"Crime,Drama,Thriller"
6.4,17489.0,3,Beach Rats,2017,Drama
6.4,28101.0,3,Mayhem,2017,"Action,Comedy,Horror"
6.7,68484.0,3,Ferdinand,2017,"Adventure,Animation,Comedy"
7.8,66602.0,1,Loving Vincent,2017,"Animation,Drama,Mystery"
5.6,29072.0,3,Mom and Dad,2017,"Comedy,Horror,Thriller"
6.2,75791.0,1,1922,2017,"Crime,Drama,Horror"
6.6,96312.0,1,Going in Style,2017,"Comedy,Crime"
7.0,205704.0,3,The Killing of a Sacred Deer,2017,"Drama,Horror,Mystery"
7.5,2486.0,3,I Can Speak,2017,"Comedy,Drama"
7.2,21063.0,1,Along With the Gods: The Two Worlds,2017,"Action,Adventure,Drama"
5.3,6725.0,3,Fun Mom Dinner,2017,Comedy
5.6,60802.0,3,A Bad Moms Christmas,2017,Comedy
6.6,47984.0,3,Thoroughbreds,2017,"Comedy,Crime,Drama"
7.2,168478.0,3,The Post,2017,"Biography,Drama,History"
6.9,38358.0,3,Thelma,2017,"Drama,Fantasy,Horror"
6.6,3491.0,3,Ava,2017,"Drama,Romance"
7.3,27544.0,2,Lucky,2017,"Comedy,Drama,Western"
6.7,132508.0,1,You Were Never Really Here,2017,"Crime,Drama,Thriller"
6.1,33589.0,3,I Kill Giants,2017,"Drama,Fantasy,Thriller"
6.2,24844.0,1,My Friend Dahmer,2017,"Biography,Crime,Drama"
6.4,133622.0,0,The Ritual,2017,"Horror,Mystery,Thriller"
7.1,39988.0,3,The Glass Castle,2017,"Biography,Drama"
5.5,212770.0,1,Baywatch,2017,"Action,Comedy,Crime"
5.6,47614.0,3,Fist Fight,2017,Comedy
6.0,18650.0,2,How to Be a Latin Lover,2017,"Comedy,Drama"
7.0,1905.0,1,Bloody Milk,2017,"Crime,Drama,Thriller"
6.0,11068.0,3,Flower,2017,"Comedy,Drama,Romance"
4.7,14882.0,3,You Get Me,2017,"Crime,Drama,Mystery"
7.3,83800.0,1,A Dog's Purpose,2017,"Adventure,Comedy,Drama"
5.9,25648.0,1,All Eyez on Me,2017,"Biography,Drama,Music"
6.5,53986.0,1,The Endless,2017,"Horror,Mystery,Sci-Fi"
7.7,29803.0,3,The Breadwinner,2017,"Animation,Drama,War"
4.3,12021.0,0,Diary of a Wimpy Kid: The Long Haul,2017,"Adventure,Comedy,Family"
3.7,670.0,3,Canaries,2017,"Comedy,Horror,Sci-Fi"
5.9,2545.0,3,The Escape,2017,Drama
7.0,2468.0,3,Journey from Greece,2017,"Adventure,Drama,Music"
7.1,65677.0,1,First Reformed,2017,"Drama,Mystery,Thriller"
7.6,38677.0,0,God's Own Country,2017,"Drama,Romance"
6.3,819.0,2,Buying A Man,2017,"Comedy,Drama,Romance"
6.4,86674.0,3,The Mountain Between Us,2017,"Drama,Thriller"
5.4,705.0,3,That's Not Me,2017,Comedy
6.9,35518.0,1,Borg vs. McEnroe,2017,"Biography,Drama,Sport"
6.7,5484.0,0,MFKZ,2017,"Action,Animation,Comedy"
6.9,2719.0,3,Apostasy,2017,Drama
6.6,38854.0,3,Disobedience,2017,Drama
5.4,5847.0,3,Gemini,2017,"Crime,Drama,Mystery"
7.2,2041.0,3,Close-Knit,2017,Drama
5.8,733.0,3,Signature Move,2017,"Comedy,Drama,Romance"
4.9,302.0,3,Kiss Me!,2017,"Comedy,Romance"
6.4,15426.0,2,Mark Felt: The Man Who Brought Down the White House,2017,"Biography,Drama,History"
6.6,6239.0,1,Godard Mon Amour,2017,"Biography,Comedy,Drama"
6.4,38908.0,1,Ghost Stories,2017,"Drama,Horror,Mystery"
4.5,44836.0,2,Rings,2017,"Drama,Horror,Mystery"
7.2,44440.0,3,The Wife,2017,Drama
7.7,31302.0,3,Secret Superstar,2017,"Drama,Music"
7.2,103.0,3,Lila's Book,2017,"Adventure,Animation,Fantasy"
6.9,2722.0,3,Fairy Tail: Dragon Cry,2017,"Action,Adventure,Animation"
5.6,21263.0,3,Unicorn Store,2017,"Comedy,Drama,Fantasy"
7.5,10916.0,3,Custody,2017,"Drama,Thriller"
7.5,2217.0,1,Directions,2017,Drama
4.6,3132.0,3,The Bride,2017,"Drama,Horror,Mystery"
5.7,547.0,3,Shelter,2017,"Drama,Thriller"
6.2,3995.0,3,Mr. Roosevelt,2017,Comedy
6.4,18780.0,3,Mary Shelley,2017,"Biography,Drama,History"
5.8,15598.0,2,Goon: Last of the Enforcers,2017,"Comedy,Sport"
6.0,51609.0,0,War Machine,2017,"Comedy,Drama,War"
